"","Civil.Service.grad","gradeval","Group","Gender","Date","count","total","share","gradescore","sorter","totalgroup","share2","left","grp","yvar"
"311","AO/AA",1,"DfT","Female",2014,80,1850,0.0432432432432432,0.0972972972972973,0.635675675675676,FALSE,0.0216216216216216,TRUE,"TRUE2014",0.0216216216216216
"312","AO/AA",1,"DfT","Male",2014,100,1850,0.0540540540540541,0.0972972972972973,0.635675675675676,FALSE,0.027027027027027,TRUE,"TRUE2014",0.027027027027027
"313","EO",2,"DfT","Female",2014,100,1850,0.0540540540540541,0.248648648648649,0.635675675675676,FALSE,0.027027027027027,TRUE,"TRUE2014",0.027027027027027
"314","EO",2,"DfT","Male",2014,130,1850,0.0702702702702703,0.248648648648649,0.635675675675676,FALSE,0.0351351351351351,TRUE,"TRUE2014",0.0351351351351351
"315","G6/G7",4,"DfT","Female",2014,220,1850,0.118918918918919,1.40540540540541,0.635675675675676,FALSE,0.0594594594594595,TRUE,"TRUE2014",0.0594594594594595
"316","G6/G7",4,"DfT","Male",2014,430,1850,0.232432432432432,1.40540540540541,0.635675675675676,FALSE,0.116216216216216,TRUE,"TRUE2014",0.116216216216216
"317","SCS",5,"DfT","Female",2014,40,1850,0.0216216216216216,0.324324324324324,0.635675675675676,FALSE,0.0108108108108108,TRUE,"TRUE2014",0.0108108108108108
"318","SCS",5,"DfT","Male",2014,80,1850,0.0432432432432432,0.324324324324324,0.635675675675676,FALSE,0.0216216216216216,TRUE,"TRUE2014",0.0216216216216216
"319","SEO/HEO",3,"DfT","Female",2014,240,1850,0.12972972972973,1.1027027027027,0.635675675675676,FALSE,0.0648648648648649,TRUE,"TRUE2014",0.0648648648648649
"320","SEO/HEO",3,"DfT","Male",2014,440,1850,0.237837837837838,1.1027027027027,0.635675675675676,FALSE,0.118918918918919,TRUE,"TRUE2014",0.118918918918919
"321","AO/AA",1,"DfE","Female",2010,190,3100,0.0612903225806452,0.0903225806451613,0.6,FALSE,-0.0306451612903226,FALSE,"FALSE2010",-0.0306451612903226
"322","AO/AA",1,"DfE","Male",2010,90,3100,0.0290322580645161,0.0903225806451613,0.6,FALSE,-0.0145161290322581,FALSE,"FALSE2010",-0.0145161290322581
"323","EO",2,"DfE","Female",2010,380,3100,0.12258064516129,0.361290322580645,0.6,FALSE,-0.0612903225806452,FALSE,"FALSE2010",-0.0612903225806452
"324","EO",2,"DfE","Male",2010,180,3100,0.0580645161290323,0.361290322580645,0.6,FALSE,-0.0290322580645161,FALSE,"FALSE2010",-0.0290322580645161
"325","G6/G7",4,"DfE","Female",2010,450,3100,0.145161290322581,1.04516129032258,0.6,FALSE,-0.0725806451612903,FALSE,"FALSE2010",-0.0725806451612903
"326","G6/G7",4,"DfE","Male",2010,360,3100,0.116129032258065,1.04516129032258,0.6,FALSE,-0.0580645161290323,FALSE,"FALSE2010",-0.0580645161290323
"327","SCS",5,"DfE","Female",2010,80,3100,0.0258064516129032,0.225806451612903,0.6,FALSE,-0.0129032258064516,FALSE,"FALSE2010",-0.0129032258064516
"328","SCS",5,"DfE","Male",2010,60,3100,0.0193548387096774,0.225806451612903,0.6,FALSE,-0.00967741935483871,FALSE,"FALSE2010",-0.00967741935483871
"329","SEO/HEO",3,"DfE","Female",2010,780,3100,0.251612903225806,1.27741935483871,0.6,FALSE,-0.125806451612903,FALSE,"FALSE2010",-0.125806451612903
"330","SEO/HEO",3,"DfE","Male",2010,540,3100,0.174193548387097,1.27741935483871,0.6,FALSE,-0.0870967741935484,FALSE,"FALSE2010",-0.0870967741935484
"331","AO/AA",1,"DfE","Male",2014,50,3490,0.0143266475644699,0.0487106017191977,0.624641833810888,FALSE,-0.00716332378223496,FALSE,"FALSE2014",-0.00716332378223496
"332","AO/AA",1,"DfE","Female",2014,120,3490,0.0343839541547278,0.0487106017191977,0.624641833810888,FALSE,-0.0171919770773639,FALSE,"FALSE2014",-0.0171919770773639
"333","EO",2,"DfE","Female",2014,420,3490,0.120343839541547,0.372492836676218,0.624641833810888,FALSE,-0.0601719197707736,FALSE,"FALSE2014",-0.0601719197707736
"334","EO",2,"DfE","Male",2014,230,3490,0.0659025787965616,0.372492836676218,0.624641833810888,FALSE,-0.0329512893982808,FALSE,"FALSE2014",-0.0329512893982808
"335","G6/G7",4,"DfE","Female",2014,580,3490,0.166189111747851,1.27220630372493,0.624641833810888,FALSE,-0.0830945558739255,FALSE,"FALSE2014",-0.0830945558739255
"336","G6/G7",4,"DfE","Male",2014,530,3490,0.151862464183381,1.27220630372493,0.624641833810888,FALSE,-0.0759312320916905,FALSE,"FALSE2014",-0.0759312320916905
"337","SCS",5,"DfE","Female",2014,60,3490,0.0171919770773639,0.200573065902579,0.624641833810888,FALSE,-0.00859598853868195,FALSE,"FALSE2014",-0.00859598853868195
"338","SCS",5,"DfE","Male",2014,80,3490,0.0229226361031519,0.200573065902579,0.624641833810888,FALSE,-0.0114613180515759,FALSE,"FALSE2014",-0.0114613180515759
"339","SEO/HEO",3,"DfE","Female",2014,850,3490,0.243553008595989,1.22922636103152,0.624641833810888,FALSE,-0.121776504297994,FALSE,"FALSE2014",-0.121776504297994
"340","SEO/HEO",3,"DfE","Male",2014,580,3490,0.166189111747851,1.22922636103152,0.624641833810888,FALSE,-0.0830945558739255,FALSE,"FALSE2014",-0.0830945558739255
"341","AO/AA",1,"DfE","Female",2010,190,3100,0.0612903225806452,0.0903225806451613,0.6,FALSE,0.0306451612903226,TRUE,"TRUE2010",0.0306451612903226
"342","AO/AA",1,"DfE","Male",2010,90,3100,0.0290322580645161,0.0903225806451613,0.6,FALSE,0.0145161290322581,TRUE,"TRUE2010",0.0145161290322581
"343","EO",2,"DfE","Female",2010,380,3100,0.12258064516129,0.361290322580645,0.6,FALSE,0.0612903225806452,TRUE,"TRUE2010",0.0612903225806452
"344","EO",2,"DfE","Male",2010,180,3100,0.0580645161290323,0.361290322580645,0.6,FALSE,0.0290322580645161,TRUE,"TRUE2010",0.0290322580645161
"345","G6/G7",4,"DfE","Female",2010,450,3100,0.145161290322581,1.04516129032258,0.6,FALSE,0.0725806451612903,TRUE,"TRUE2010",0.0725806451612903
"346","G6/G7",4,"DfE","Male",2010,360,3100,0.116129032258065,1.04516129032258,0.6,FALSE,0.0580645161290323,TRUE,"TRUE2010",0.0580645161290323
"347","SCS",5,"DfE","Female",2010,80,3100,0.0258064516129032,0.225806451612903,0.6,FALSE,0.0129032258064516,TRUE,"TRUE2010",0.0129032258064516
"348","SCS",5,"DfE","Male",2010,60,3100,0.0193548387096774,0.225806451612903,0.6,FALSE,0.00967741935483871,TRUE,"TRUE2010",0.00967741935483871
"349","SEO/HEO",3,"DfE","Female",2010,780,3100,0.251612903225806,1.27741935483871,0.6,FALSE,0.125806451612903,TRUE,"TRUE2010",0.125806451612903
"350","SEO/HEO",3,"DfE","Male",2010,540,3100,0.174193548387097,1.27741935483871,0.6,FALSE,0.0870967741935484,TRUE,"TRUE2010",0.0870967741935484
"351","AO/AA",1,"DfE","Male",2014,50,3490,0.0143266475644699,0.0487106017191977,0.624641833810888,FALSE,0.00716332378223496,TRUE,"TRUE2014",0.00716332378223496
"352","AO/AA",1,"DfE","Female",2014,120,3490,0.0343839541547278,0.0487106017191977,0.624641833810888,FALSE,0.0171919770773639,TRUE,"TRUE2014",0.0171919770773639
"353","EO",2,"DfE","Female",2014,420,3490,0.120343839541547,0.372492836676218,0.624641833810888,FALSE,0.0601719197707736,TRUE,"TRUE2014",0.0601719197707736
"354","EO",2,"DfE","Male",2014,230,3490,0.0659025787965616,0.372492836676218,0.624641833810888,FALSE,0.0329512893982808,TRUE,"TRUE2014",0.0329512893982808
"355","G6/G7",4,"DfE","Female",2014,580,3490,0.166189111747851,1.27220630372493,0.624641833810888,FALSE,0.0830945558739255,TRUE,"TRUE2014",0.0830945558739255
"356","G6/G7",4,"DfE","Male",2014,530,3490,0.151862464183381,1.27220630372493,0.624641833810888,FALSE,0.0759312320916905,TRUE,"TRUE2014",0.0759312320916905
"357","SCS",5,"DfE","Female",2014,60,3490,0.0171919770773639,0.200573065902579,0.624641833810888,FALSE,0.00859598853868195,TRUE,"TRUE2014",0.00859598853868195
"358","SCS",5,"DfE","Male",2014,80,3490,0.0229226361031519,0.200573065902579,0.624641833810888,FALSE,0.0114613180515759,TRUE,"TRUE2014",0.0114613180515759
"359","SEO/HEO",3,"DfE","Female",2014,850,3490,0.243553008595989,1.22922636103152,0.624641833810888,FALSE,0.121776504297994,TRUE,"TRUE2014",0.121776504297994
"360","SEO/HEO",3,"DfE","Male",2014,580,3490,0.166189111747851,1.22922636103152,0.624641833810888,FALSE,0.0830945558739255,TRUE,"TRUE2014",0.0830945558739255
"361","AO/AA",1,"DCLG","Female",2010,180,2640,0.0681818181818182,0.117424242424242,0.592424242424242,FALSE,-0.0340909090909091,FALSE,"FALSE2010",-0.0340909090909091
"362","AO/AA",1,"DCLG","Male",2010,130,2640,0.0492424242424242,0.117424242424242,0.592424242424242,FALSE,-0.0246212121212121,FALSE,"FALSE2010",-0.0246212121212121
"363","EO",2,"DCLG","Female",2010,240,2640,0.0909090909090909,0.333333333333333,0.592424242424242,FALSE,-0.0454545454545455,FALSE,"FALSE2010",-0.0454545454545455
"364","EO",2,"DCLG","Male",2010,200,2640,0.0757575757575758,0.333333333333333,0.592424242424242,FALSE,-0.0378787878787879,FALSE,"FALSE2010",-0.0378787878787879
"365","G6/G7",4,"DCLG","Female",2010,310,2640,0.117424242424242,1.06060606060606,0.592424242424242,FALSE,-0.0587121212121212,FALSE,"FALSE2010",-0.0587121212121212
"366","G6/G7",4,"DCLG","Male",2010,390,2640,0.147727272727273,1.06060606060606,0.592424242424242,FALSE,-0.0738636363636364,FALSE,"FALSE2010",-0.0738636363636364
"367","SCS",5,"DCLG","Male",2010,80,2640,0.0303030303030303,0.246212121212121,0.592424242424242,FALSE,-0.0151515151515152,FALSE,"FALSE2010",-0.0151515151515152
"368","SCS",5,"DCLG","Female",2010,50,2640,0.0189393939393939,0.246212121212121,0.592424242424242,FALSE,-0.00946969696969697,FALSE,"FALSE2010",-0.00946969696969697
"369","SEO/HEO",3,"DCLG","Male",2010,520,2640,0.196969696969697,1.20454545454545,0.592424242424242,FALSE,-0.0984848484848485,FALSE,"FALSE2010",-0.0984848484848485
"370","SEO/HEO",3,"DCLG","Female",2010,540,2640,0.204545454545455,1.20454545454545,0.592424242424242,FALSE,-0.102272727272727,FALSE,"FALSE2010",-0.102272727272727
"371","AO/AA",1,"DCLG","Female",2014,50,1680,0.0297619047619048,0.0595238095238095,0.627380952380952,FALSE,-0.0148809523809524,FALSE,"FALSE2014",-0.0148809523809524
"372","AO/AA",1,"DCLG","Male",2014,50,1680,0.0297619047619048,0.0595238095238095,0.627380952380952,FALSE,-0.0148809523809524,FALSE,"FALSE2014",-0.0148809523809524
"373","EO",2,"DCLG","Female",2014,140,1680,0.0833333333333333,0.297619047619048,0.627380952380952,FALSE,-0.0416666666666667,FALSE,"FALSE2014",-0.0416666666666667
"374","EO",2,"DCLG","Male",2014,110,1680,0.0654761904761905,0.297619047619048,0.627380952380952,FALSE,-0.0327380952380952,FALSE,"FALSE2014",-0.0327380952380952
"375","G6/G7",4,"DCLG","Female",2014,240,1680,0.142857142857143,1.19047619047619,0.627380952380952,FALSE,-0.0714285714285714,FALSE,"FALSE2014",-0.0714285714285714
"376","G6/G7",4,"DCLG","Male",2014,260,1680,0.154761904761905,1.19047619047619,0.627380952380952,FALSE,-0.0773809523809524,FALSE,"FALSE2014",-0.0773809523809524
"377","SCS",5,"DCLG","Female",2014,40,1680,0.0238095238095238,0.267857142857143,0.627380952380952,FALSE,-0.0119047619047619,FALSE,"FALSE2014",-0.0119047619047619
"378","SCS",5,"DCLG","Male",2014,50,1680,0.0297619047619048,0.267857142857143,0.627380952380952,FALSE,-0.0148809523809524,FALSE,"FALSE2014",-0.0148809523809524
"379","SEO/HEO",3,"DCLG","Female",2014,390,1680,0.232142857142857,1.32142857142857,0.627380952380952,FALSE,-0.116071428571429,FALSE,"FALSE2014",-0.116071428571429
"380","SEO/HEO",3,"DCLG","Male",2014,350,1680,0.208333333333333,1.32142857142857,0.627380952380952,FALSE,-0.104166666666667,FALSE,"FALSE2014",-0.104166666666667
"381","AO/AA",1,"DCLG","Female",2010,180,2640,0.0681818181818182,0.117424242424242,0.592424242424242,FALSE,0.0340909090909091,TRUE,"TRUE2010",0.0340909090909091
"382","AO/AA",1,"DCLG","Male",2010,130,2640,0.0492424242424242,0.117424242424242,0.592424242424242,FALSE,0.0246212121212121,TRUE,"TRUE2010",0.0246212121212121
"383","EO",2,"DCLG","Female",2010,240,2640,0.0909090909090909,0.333333333333333,0.592424242424242,FALSE,0.0454545454545455,TRUE,"TRUE2010",0.0454545454545455
"384","EO",2,"DCLG","Male",2010,200,2640,0.0757575757575758,0.333333333333333,0.592424242424242,FALSE,0.0378787878787879,TRUE,"TRUE2010",0.0378787878787879
"385","G6/G7",4,"DCLG","Female",2010,310,2640,0.117424242424242,1.06060606060606,0.592424242424242,FALSE,0.0587121212121212,TRUE,"TRUE2010",0.0587121212121212
"386","G6/G7",4,"DCLG","Male",2010,390,2640,0.147727272727273,1.06060606060606,0.592424242424242,FALSE,0.0738636363636364,TRUE,"TRUE2010",0.0738636363636364
"387","SCS",5,"DCLG","Male",2010,80,2640,0.0303030303030303,0.246212121212121,0.592424242424242,FALSE,0.0151515151515152,TRUE,"TRUE2010",0.0151515151515152
"388","SCS",5,"DCLG","Female",2010,50,2640,0.0189393939393939,0.246212121212121,0.592424242424242,FALSE,0.00946969696969697,TRUE,"TRUE2010",0.00946969696969697
"389","SEO/HEO",3,"DCLG","Male",2010,520,2640,0.196969696969697,1.20454545454545,0.592424242424242,FALSE,0.0984848484848485,TRUE,"TRUE2010",0.0984848484848485
"390","SEO/HEO",3,"DCLG","Female",2010,540,2640,0.204545454545455,1.20454545454545,0.592424242424242,FALSE,0.102272727272727,TRUE,"TRUE2010",0.102272727272727
"391","AO/AA",1,"DCLG","Female",2014,50,1680,0.0297619047619048,0.0595238095238095,0.627380952380952,FALSE,0.0148809523809524,TRUE,"TRUE2014",0.0148809523809524
"392","AO/AA",1,"DCLG","Male",2014,50,1680,0.0297619047619048,0.0595238095238095,0.627380952380952,FALSE,0.0148809523809524,TRUE,"TRUE2014",0.0148809523809524
"393","EO",2,"DCLG","Female",2014,140,1680,0.0833333333333333,0.297619047619048,0.627380952380952,FALSE,0.0416666666666667,TRUE,"TRUE2014",0.0416666666666667
"394","EO",2,"DCLG","Male",2014,110,1680,0.0654761904761905,0.297619047619048,0.627380952380952,FALSE,0.0327380952380952,TRUE,"TRUE2014",0.0327380952380952
"395","G6/G7",4,"DCLG","Female",2014,240,1680,0.142857142857143,1.19047619047619,0.627380952380952,FALSE,0.0714285714285714,TRUE,"TRUE2014",0.0714285714285714
"396","G6/G7",4,"DCLG","Male",2014,260,1680,0.154761904761905,1.19047619047619,0.627380952380952,FALSE,0.0773809523809524,TRUE,"TRUE2014",0.0773809523809524
"397","SCS",5,"DCLG","Female",2014,40,1680,0.0238095238095238,0.267857142857143,0.627380952380952,FALSE,0.0119047619047619,TRUE,"TRUE2014",0.0119047619047619
"398","SCS",5,"DCLG","Male",2014,50,1680,0.0297619047619048,0.267857142857143,0.627380952380952,FALSE,0.0148809523809524,TRUE,"TRUE2014",0.0148809523809524
"399","SEO/HEO",3,"DCLG","Female",2014,390,1680,0.232142857142857,1.32142857142857,0.627380952380952,FALSE,0.116071428571429,TRUE,"TRUE2014",0.116071428571429
"400","SEO/HEO",3,"DCLG","Male",2014,350,1680,0.208333333333333,1.32142857142857,0.627380952380952,FALSE,0.104166666666667,TRUE,"TRUE2014",0.104166666666667
"401","AO/AA",1,"Defra","Female",2010,260,2730,0.0952380952380952,0.161172161172161,0.577289377289377,FALSE,-0.0476190476190476,FALSE,"FALSE2010",-0.0476190476190476
"402","AO/AA",1,"Defra","Male",2010,180,2730,0.0659340659340659,0.161172161172161,0.577289377289377,FALSE,-0.032967032967033,FALSE,"FALSE2010",-0.032967032967033
"403","EO",2,"Defra","Female",2010,260,2730,0.0952380952380952,0.32967032967033,0.577289377289377,FALSE,-0.0476190476190476,FALSE,"FALSE2010",-0.0476190476190476
"404","EO",2,"Defra","Male",2010,190,2730,0.0695970695970696,0.32967032967033,0.577289377289377,FALSE,-0.0347985347985348,FALSE,"FALSE2010",-0.0347985347985348
"405","G6/G7",4,"Defra","Male",2010,360,2730,0.131868131868132,0.996336996336996,0.577289377289377,FALSE,-0.0659340659340659,FALSE,"FALSE2010",-0.0659340659340659
"406","G6/G7",4,"Defra","Female",2010,320,2730,0.117216117216117,0.996336996336996,0.577289377289377,FALSE,-0.0586080586080586,FALSE,"FALSE2010",-0.0586080586080586
"407","SCS",5,"Defra","Male",2010,90,2730,0.032967032967033,0.256410256410256,0.577289377289377,FALSE,-0.0164835164835165,FALSE,"FALSE2010",-0.0164835164835165
"408","SCS",5,"Defra","Female",2010,50,2730,0.0183150183150183,0.256410256410256,0.577289377289377,FALSE,-0.00915750915750916,FALSE,"FALSE2010",-0.00915750915750916
"409","SEO/HEO",3,"Defra","Male",2010,510,2730,0.186813186813187,1.14285714285714,0.577289377289377,FALSE,-0.0934065934065934,FALSE,"FALSE2010",-0.0934065934065934
"410","SEO/HEO",3,"Defra","Female",2010,530,2730,0.194139194139194,1.14285714285714,0.577289377289377,FALSE,-0.0970695970695971,FALSE,"FALSE2010",-0.0970695970695971
"411","AO/AA",1,"Defra","Female",2014,100,2070,0.0483091787439614,0.0821256038647343,0.605797101449275,FALSE,-0.0241545893719807,FALSE,"FALSE2014",-0.0241545893719807
"412","AO/AA",1,"Defra","Male",2014,70,2070,0.0338164251207729,0.0821256038647343,0.605797101449275,FALSE,-0.0169082125603865,FALSE,"FALSE2014",-0.0169082125603865
"413","EO",2,"Defra","Female",2014,190,2070,0.0917874396135266,0.318840579710145,0.605797101449275,FALSE,-0.0458937198067633,FALSE,"FALSE2014",-0.0458937198067633
"414","EO",2,"Defra","Male",2014,140,2070,0.0676328502415459,0.318840579710145,0.605797101449275,FALSE,-0.0338164251207729,FALSE,"FALSE2014",-0.0338164251207729
"415","G6/G7",4,"Defra","Male",2014,290,2070,0.140096618357488,1.02415458937198,0.605797101449275,FALSE,-0.070048309178744,FALSE,"FALSE2014",-0.070048309178744
"416","G6/G7",4,"Defra","Female",2014,240,2070,0.115942028985507,1.02415458937198,0.605797101449275,FALSE,-0.0579710144927536,FALSE,"FALSE2014",-0.0579710144927536
"417","SCS",5,"Defra","Male",2014,60,2070,0.0289855072463768,0.241545893719807,0.605797101449275,FALSE,-0.0144927536231884,FALSE,"FALSE2014",-0.0144927536231884
"418","SCS",5,"Defra","Female",2014,40,2070,0.0193236714975845,0.241545893719807,0.605797101449275,FALSE,-0.00966183574879227,FALSE,"FALSE2014",-0.00966183574879227
"419","SEO/HEO",3,"Defra","Male",2014,470,2070,0.227053140096618,1.36231884057971,0.605797101449275,FALSE,-0.113526570048309,FALSE,"FALSE2014",-0.113526570048309
"420","SEO/HEO",3,"Defra","Female",2014,470,2070,0.227053140096618,1.36231884057971,0.605797101449275,FALSE,-0.113526570048309,FALSE,"FALSE2014",-0.113526570048309
"421","AO/AA",1,"Defra","Female",2010,260,2730,0.0952380952380952,0.161172161172161,0.577289377289377,FALSE,0.0476190476190476,TRUE,"TRUE2010",0.0476190476190476
"422","AO/AA",1,"Defra","Male",2010,180,2730,0.0659340659340659,0.161172161172161,0.577289377289377,FALSE,0.032967032967033,TRUE,"TRUE2010",0.032967032967033
"423","EO",2,"Defra","Female",2010,260,2730,0.0952380952380952,0.32967032967033,0.577289377289377,FALSE,0.0476190476190476,TRUE,"TRUE2010",0.0476190476190476
"424","EO",2,"Defra","Male",2010,190,2730,0.0695970695970696,0.32967032967033,0.577289377289377,FALSE,0.0347985347985348,TRUE,"TRUE2010",0.0347985347985348
"425","G6/G7",4,"Defra","Male",2010,360,2730,0.131868131868132,0.996336996336996,0.577289377289377,FALSE,0.0659340659340659,TRUE,"TRUE2010",0.0659340659340659
"426","G6/G7",4,"Defra","Female",2010,320,2730,0.117216117216117,0.996336996336996,0.577289377289377,FALSE,0.0586080586080586,TRUE,"TRUE2010",0.0586080586080586
"427","SCS",5,"Defra","Male",2010,90,2730,0.032967032967033,0.256410256410256,0.577289377289377,FALSE,0.0164835164835165,TRUE,"TRUE2010",0.0164835164835165
"428","SCS",5,"Defra","Female",2010,50,2730,0.0183150183150183,0.256410256410256,0.577289377289377,FALSE,0.00915750915750916,TRUE,"TRUE2010",0.00915750915750916
"429","SEO/HEO",3,"Defra","Male",2010,510,2730,0.186813186813187,1.14285714285714,0.577289377289377,FALSE,0.0934065934065934,TRUE,"TRUE2010",0.0934065934065934
"430","SEO/HEO",3,"Defra","Female",2010,530,2730,0.194139194139194,1.14285714285714,0.577289377289377,FALSE,0.0970695970695971,TRUE,"TRUE2010",0.0970695970695971
"431","AO/AA",1,"Defra","Female",2014,100,2070,0.0483091787439614,0.0821256038647343,0.605797101449275,FALSE,0.0241545893719807,TRUE,"TRUE2014",0.0241545893719807
"432","AO/AA",1,"Defra","Male",2014,70,2070,0.0338164251207729,0.0821256038647343,0.605797101449275,FALSE,0.0169082125603865,TRUE,"TRUE2014",0.0169082125603865
"433","EO",2,"Defra","Female",2014,190,2070,0.0917874396135266,0.318840579710145,0.605797101449275,FALSE,0.0458937198067633,TRUE,"TRUE2014",0.0458937198067633
"434","EO",2,"Defra","Male",2014,140,2070,0.0676328502415459,0.318840579710145,0.605797101449275,FALSE,0.0338164251207729,TRUE,"TRUE2014",0.0338164251207729
"435","G6/G7",4,"Defra","Male",2014,290,2070,0.140096618357488,1.02415458937198,0.605797101449275,FALSE,0.070048309178744,TRUE,"TRUE2014",0.070048309178744
"436","G6/G7",4,"Defra","Female",2014,240,2070,0.115942028985507,1.02415458937198,0.605797101449275,FALSE,0.0579710144927536,TRUE,"TRUE2014",0.0579710144927536
"437","SCS",5,"Defra","Male",2014,60,2070,0.0289855072463768,0.241545893719807,0.605797101449275,FALSE,0.0144927536231884,TRUE,"TRUE2014",0.0144927536231884
"438","SCS",5,"Defra","Female",2014,40,2070,0.0193236714975845,0.241545893719807,0.605797101449275,FALSE,0.00966183574879227,TRUE,"TRUE2014",0.00966183574879227
"439","SEO/HEO",3,"Defra","Male",2014,470,2070,0.227053140096618,1.36231884057971,0.605797101449275,FALSE,0.113526570048309,TRUE,"TRUE2014",0.113526570048309
"440","SEO/HEO",3,"Defra","Female",2014,470,2070,0.227053140096618,1.36231884057971,0.605797101449275,FALSE,0.113526570048309,TRUE,"TRUE2014",0.113526570048309
"441","AO/AA",1,"FCO","Female",2010,640,6010,0.10648918469218,0.19134775374376,0.540765391014975,FALSE,-0.0532445923460899,FALSE,"FALSE2010",-0.0532445923460899
"442","AO/AA",1,"FCO","Male",2010,510,6010,0.0848585690515807,0.19134775374376,0.540765391014975,FALSE,-0.0424292845257903,FALSE,"FALSE2010",-0.0424292845257903
"443","EO",2,"FCO","Female",2010,680,6010,0.113144758735441,0.472545757071547,0.540765391014975,FALSE,-0.0565723793677205,FALSE,"FALSE2010",-0.0565723793677205
"444","EO",2,"FCO","Male",2010,740,6010,0.123128119800333,0.472545757071547,0.540765391014975,FALSE,-0.0615640599001664,FALSE,"FALSE2010",-0.0615640599001664
"445","G6/G7",4,"FCO","Female",2010,380,6010,0.0632279534109817,0.765391014975042,0.540765391014975,FALSE,-0.0316139767054908,FALSE,"FALSE2010",-0.0316139767054908
"446","G6/G7",4,"FCO","Male",2010,770,6010,0.128119800332779,0.765391014975042,0.540765391014975,FALSE,-0.0640599001663893,FALSE,"FALSE2010",-0.0640599001663893
"447","SCS",5,"FCO","Female",2010,80,6010,0.0133111480865225,0.316139767054908,0.540765391014975,FALSE,-0.00665557404326123,FALSE,"FALSE2010",-0.00665557404326123
"448","SCS",5,"FCO","Male",2010,300,6010,0.0499168053244592,0.316139767054908,0.540765391014975,FALSE,-0.0249584026622296,FALSE,"FALSE2010",-0.0249584026622296
"449","SEO/HEO",3,"FCO","Female",2010,660,6010,0.10981697171381,0.958402662229617,0.540765391014975,FALSE,-0.0549084858569052,FALSE,"FALSE2010",-0.0549084858569052
"450","SEO/HEO",3,"FCO","Male",2010,1260,6010,0.209650582362729,0.958402662229617,0.540765391014975,FALSE,-0.104825291181364,FALSE,"FALSE2010",-0.104825291181364
"451","AO/AA",1,"FCO","Female",2014,410,4610,0.0889370932754881,0.147505422993492,0.595661605206074,FALSE,-0.044468546637744,FALSE,"FALSE2014",-0.044468546637744
"452","AO/AA",1,"FCO","Male",2014,270,4610,0.0585683297180043,0.147505422993492,0.595661605206074,FALSE,-0.0292841648590022,FALSE,"FALSE2014",-0.0292841648590022
"453","EO",2,"FCO","Female",2014,430,4610,0.0932754880694143,0.329718004338395,0.595661605206074,FALSE,-0.0466377440347072,FALSE,"FALSE2014",-0.0466377440347072
"454","EO",2,"FCO","Male",2014,330,4610,0.0715835140997831,0.329718004338395,0.595661605206074,FALSE,-0.0357917570498915,FALSE,"FALSE2014",-0.0357917570498915
"455","G6/G7",4,"FCO","Female",2014,420,4610,0.0911062906724512,1.01518438177874,0.595661605206074,FALSE,-0.0455531453362256,FALSE,"FALSE2014",-0.0455531453362256
"456","G6/G7",4,"FCO","Male",2014,750,4610,0.162689804772234,1.01518438177874,0.595661605206074,FALSE,-0.0813449023861171,FALSE,"FALSE2014",-0.0813449023861171
"457","SCS",5,"FCO","Female",2014,110,4610,0.0238611713665944,0.44468546637744,0.595661605206074,FALSE,-0.0119305856832972,FALSE,"FALSE2014",-0.0119305856832972
"458","SCS",5,"FCO","Male",2014,300,4610,0.0650759219088937,0.44468546637744,0.595661605206074,FALSE,-0.0325379609544469,FALSE,"FALSE2014",-0.0325379609544469
"459","SEO/HEO",3,"FCO","Male",2014,980,4610,0.212581344902386,1.0412147505423,0.595661605206074,FALSE,-0.106290672451193,FALSE,"FALSE2014",-0.106290672451193
"460","SEO/HEO",3,"FCO","Female",2014,620,4610,0.134490238611714,1.0412147505423,0.595661605206074,FALSE,-0.0672451193058568,FALSE,"FALSE2014",-0.0672451193058568
"461","AO/AA",1,"FCO","Female",2010,640,6010,0.10648918469218,0.19134775374376,0.540765391014975,FALSE,0.0532445923460899,TRUE,"TRUE2010",0.0532445923460899
"462","AO/AA",1,"FCO","Male",2010,510,6010,0.0848585690515807,0.19134775374376,0.540765391014975,FALSE,0.0424292845257903,TRUE,"TRUE2010",0.0424292845257903
"463","EO",2,"FCO","Female",2010,680,6010,0.113144758735441,0.472545757071547,0.540765391014975,FALSE,0.0565723793677205,TRUE,"TRUE2010",0.0565723793677205
"464","EO",2,"FCO","Male",2010,740,6010,0.123128119800333,0.472545757071547,0.540765391014975,FALSE,0.0615640599001664,TRUE,"TRUE2010",0.0615640599001664
"465","G6/G7",4,"FCO","Female",2010,380,6010,0.0632279534109817,0.765391014975042,0.540765391014975,FALSE,0.0316139767054908,TRUE,"TRUE2010",0.0316139767054908
"466","G6/G7",4,"FCO","Male",2010,770,6010,0.128119800332779,0.765391014975042,0.540765391014975,FALSE,0.0640599001663893,TRUE,"TRUE2010",0.0640599001663893
"467","SCS",5,"FCO","Female",2010,80,6010,0.0133111480865225,0.316139767054908,0.540765391014975,FALSE,0.00665557404326123,TRUE,"TRUE2010",0.00665557404326123
"468","SCS",5,"FCO","Male",2010,300,6010,0.0499168053244592,0.316139767054908,0.540765391014975,FALSE,0.0249584026622296,TRUE,"TRUE2010",0.0249584026622296
"469","SEO/HEO",3,"FCO","Female",2010,660,6010,0.10981697171381,0.958402662229617,0.540765391014975,FALSE,0.0549084858569052,TRUE,"TRUE2010",0.0549084858569052
